0.000000,0.000000,-1.000000
0.083132,0.000000,-0.996539
0.168740,0.000000,-0.985661
0.249575,0.000000,-0.968355
0.332334,0.000000,-0.943162
0.407537,0.000000,-0.913189
0.482493,0.000000,-0.875900
0.556241,0.000000,-0.831021
0.619983,0.000000,-0.784615
0.680755,0.000000,-0.732511
0.739216,0.000000,-0.673468
0.790074,0.000000,-0.613012
0.836143,0.000000,-0.548512
0.878833,0.000000,-0.477129
0.915524,0.000000,-0.402262
0.945914,0.000000,-0.324418
0.970614,0.000000,-0.240642
0.986808,0.000000,-0.161897
0.996695,0.000000,-0.081236
1.000000,0.000000,-0.000326
0.996218,0.000000,0.086884
0.984162,0.000000,0.177272
0.963925,0.000000,0.266175
0.935677,0.000000,0.352856
0.899749,0.000000,0.436408
0.856796,0.000000,0.515656
0.807615,0.000000,0.589710
0.753109,0.000000,0.657895
0.694235,0.000000,0.719748
0.631958,0.000000,0.775002
0.567221,0.000000,0.823566
0.490320,0.000000,0.871542
0.418350,0.000000,0.908286
0.000000,0.000000,-1.000000
0.078668,0.000000,-0.996901
0.162250,0.000000,-0.986750
0.243507,0.000000,-0.969899
0.320200,0.000000,-0.947350
0.398530,0.000000,-0.917155
0.469494,0.000000,-0.882936
0.539974,0.000000,-0.841682
0.608647,0.000000,-0.793441
0.670491,0.000000,-0.741918
0.727677,0.000000,-0.685921
0.784464,0.000000,-0.620175
0.831706,0.000000,-0.555217
0.873908,0.000000,-0.486092
0.909633,0.000000,-0.415414
0.940879,0.000000,-0.338744
0.965454,0.000000,-0.260573
0.983711,0.000000,-0.179756
0.994990,0.000000,-0.099972
0.999957,0.000000,-0.009278
0.996675,0.000000,0.081479
0.985175,0.000000,0.171553
0.965555,0.000000,0.260200
0.937980,0.000000,0.346690
0.902680,0.000000,0.430312
0.859950,0.000000,0.510378
0.810144,0.000000,0.586232
0.753674,0.000000,0.657248
0.691009,0.000000,0.722847
0.622665,0.000000,0.782488
0.551139,0.000000,0.834414
0.478738,0.000000,0.877958
0.554491,0.000000,0.832190
0.624839,0.000000,0.780754
0.688951,0.000000,0.724808
0.619986,0.000000,0.784613
0.546920,0.000000,0.837185
0.468331,0.000000,0.883553
0.385836,0.000000,0.922567
0.300124,0.000000,0.953900
0.211908,0.000000,0.977290
0.121925,0.000000,0.992539
0.030926,0.000000,0.999522
-0.060331,0.000000,0.998178
-0.151085,0.000000,0.988521
-0.240579,0.000000,0.970630
-0.328066,0.000000,0.944655
-0.412817,0.000000,0.910814
-0.494127,0.000000,0.869390
-0.567532,0.000000,0.823351
-0.631497,0.000000,0.775379
-0.562794,0.000000,0.826597
-0.487898,0.000000,0.872901
-0.406323,0.000000,0.913729
-0.331989,0.000000,0.943283
-0.253286,0.000000,0.967391
-0.336882,0.000000,0.941547
-0.412994,0.000000,0.910734
-0.494306,0.000000,0.869288
-0.571499,0.000000,0.820603
-0.643929,0.000000,0.765085
-0.710994,0.000000,0.703198
-0.772135,0.000000,0.635459
-0.826843,0.000000,0.562433
-0.874664,0.000000,0.484730
-0.915201,0.000000,0.402998
-0.948118,0.000000,0.317919
-0.973143,0.000000,0.230201
-0.990070,0.000000,0.140577
-0.998760,0.000000,0.049792
-0.999143,0.000000,-0.041397
-0.991219,0.000000,-0.132233
-0.975056,0.000000,-0.221959
-0.950792,0.000000,-0.309830
-0.918631,0.000000,-0.395116
-0.879951,0.000000,-0.475065
-0.836466,0.000000,-0.548019
-0.882997,0.000000,-0.469379
-0.919057,0.000000,-0.394125
-0.947180,0.000000,-0.320701
-0.916964,0.000000,-0.398971
-0.879294,0.000000,-0.476280
-0.832230,0.000000,-0.554430
-0.778234,0.000000,-0.627974
-0.717754,0.000000,-0.696297
-0.651293,0.000000,-0.758827
-0.579404,0.000000,-0.815041
-0.502686,0.000000,-0.864469
-0.421779,0.000000,-0.906699
-0.337357,0.000000,-0.941377
-0.260984,0.000000,-0.965343
-0.180632,0.000000,-0.983551
-0.097448,0.000000,-0.995241
-0.006656,0.000000,-0.999978
0.080208,0.000000,-0.996778
0.158782,0.000000,-0.987314
0.243033,0.000000,-0.970018
0.321007,0.000000,-0.947077
0.402770,0.000000,-0.915301
0.477802,0.000000,-0.878467
0.551581,0.000000,-0.834121
0.622181,0.000000,-0.782873
0.688845,0.000000,-0.724908
0.750825,0.000000,-0.660501
0.807394,0.000000,-0.590013
0.857852,0.000000,-0.513896
0.895740,0.000000,-0.444578
0.928272,0.000000,-0.371901
0.955097,0.000000,-0.296292
0.975901,0.000000,-0.218215
0.990301,0.000000,-0.138941
0.998289,0.000000,-0.058478
0.999726,0.000000,0.023414
0.994443,0.000000,0.105272
0.982167,0.000000,0.188009
0.963949,0.000000,0.266086
0.939337,0.000000,0.342995
0.908370,0.000000,0.418167
0.871141,0.000000,0.491034
0.827797,0.000000,0.561028
0.778541,0.000000,0.627594
0.723632,0.000000,0.690187
0.666603,0.000000,0.745413
0.604546,0.000000,0.796570
0.537046,0.000000,0.843553
0.463531,0.000000,0.886081
0.383197,0.000000,0.923667
0.308598,0.000000,0.951193
0.230606,0.000000,0.973047
0.149707,0.000000,0.988730
0.066453,0.000000,0.997790
-0.018542,0.000000,0.999828
-0.104610,0.000000,0.994513
-0.191031,0.000000,0.981584
-0.277045,0.000000,0.960857
-0.361861,0.000000,0.932232
-0.444616,0.000000,0.895721
-0.516386,0.000000,0.856356
-0.582054,0.000000,0.813150
-0.648117,0.000000,0.761541
-0.712785,0.000000,0.701382
-0.768581,0.000000,0.639752
-0.820412,0.000000,0.571773
-0.867356,0.000000,0.497687
-0.908510,0.000000,0.417864
-0.939081,0.000000,0.343696
-0.963995,0.000000,0.265921
-0.982735,0.000000,0.185019
-0.994832,0.000000,0.101537
-0.999871,0.000000,0.016088
-0.997500,0.000000,-0.070660
-0.987441,0.000000,-0.157987
-0.969490,0.000000,-0.245130
-0.943529,0.000000,-0.331290
-0.909527,0.000000,-0.415644
-0.874028,0.000000,-0.485875
-0.832762,0.000000,-0.553632
-0.785874,0.000000,-0.618387
-0.733564,0.000000,-0.679620
-0.676084,0.000000,-0.736824
-0.613736,0.000000,-0.789512
-0.546869,0.000000,-0.837218
-0.475884,0.000000,-0.879508
-0.401224,0.000000,-0.915980
-0.323373,0.000000,-0.946272
-0.247049,0.000000,-0.969003
-0.168139,0.000000,-0.985763
-0.086030,0.000000,-0.996292
-0.004179,0.000000,-0.999991
0.078429,0.000000,-0.996920
0.157882,0.000000,-0.987458
0.241870,0.000000,-0.970309
0.317795,0.000000,-0.948160
0.394094,0.000000,-0.919070
0.469914,0.000000,-0.882712
0.544343,0.000000,-0.838863
0.616423,0.000000,-0.787415
0.676792,0.000000,-0.736174
0.733937,0.000000,-0.679218
0.787183,0.000000,-0.616719
0.835868,0.000000,-0.548930
0.879346,0.000000,-0.476184
0.916997,0.000000,-0.398893
0.948242,0.000000,-0.317549
0.972544,0.000000,-0.232718
0.989427,0.000000,-0.145033
0.998476,0.000000,-0.055196
0.999512,0.000000,0.031239
0.993973,0.000000,0.109627
0.981427,0.000000,0.191836
0.961559,0.000000,0.274597
0.934826,0.000000,0.355107
0.900835,0.000000,0.434162
0.859580,0.000000,0.511000
0.815160,0.000000,0.579236
0.760765,0.000000,0.649027
0.707461,0.000000,0.706752
0.649015,0.000000,0.760776
0.585665,0.000000,0.810553
0.517713,0.000000,0.855554
0.445519,0.000000,0.895272
0.369503,0.000000,0.929230
0.290136,0.000000,0.956985
0.207946,0.000000,0.978140
0.123507,0.000000,0.992344
0.041201,0.000000,0.999151
-0.040611,0.000000,0.999175
0.039528,0.000000,0.999218
0.127974,0.000000,0.991778
0.208548,0.000000,0.978012
0.287581,0.000000,0.957756
0.363574,0.000000,0.931565
0.285542,0.000000,0.958366
0.201042,0.000000,0.979583
0.119812,0.000000,0.992797
0.040738,0.000000,0.999170
0.120860,0.000000,0.992670
0.041858,0.000000,0.999124
-0.039632,0.000000,0.999214
-0.118177,0.000000,0.992993
-0.199875,0.000000,0.979821
0.000000,0.000000,-1.000000
0.079334,0.000000,-0.996848
0.160647,0.000000,-0.987012
0.245875,0.000000,-0.969302
0.322026,0.000000,-0.946731
0.397824,0.000000,-0.917462
0.472529,0.000000,-0.881315
0.545367,0.000000,-0.838197
0.615541,0.000000,-0.788105
0.682236,0.000000,-0.731132
0.744635,0.000000,-0.667472
0.795074,0.000000,-0.606513
0.841075,0.000000,-0.540918
0.882140,0.000000,-0.470987
0.917111,0.000000,-0.398631
0.880786,0.000000,-0.473515
0.834199,0.000000,-0.551463
0.780392,0.000000,-0.625291
0.726496,0.000000,-0.687171
0.669787,0.000000,-0.742554
0.730850,0.000000,-0.682538
0.787553,0.000000,-0.616247
0.835623,0.000000,-0.549303
0.878124,0.000000,-0.478433
0.914716,0.000000,-0.404096
0.945098,0.000000,-0.326788
0.969008,0.000000,-0.247028
0.986233,0.000000,-0.165363
0.996570,0.000000,-0.082753
0.999991,0.000000,-0.004303
0.996007,0.000000,-0.089271
0.984155,0.000000,-0.177311
0.965687,0.000000,-0.259708
0.942304,0.000000,-0.334758
0.968229,0.000000,-0.250065
0.986935,0.000000,-0.161117
0.997444,0.000000,-0.071452
0.999838,0.000000,0.018022
0.995170,0.000000,0.098166
0.984393,0.000000,0.175986
0.995441,0.000000,0.095376
0.999941,0.000000,0.010860
0.995074,0.000000,0.099140
0.982678,0.000000,0.185321
0.961984,0.000000,0.273108
0.933902,0.000000,0.357530
0.899124,0.000000,0.437694
0.858450,0.000000,0.512897
0.812744,0.000000,0.582621
0.762891,0.000000,0.646527
0.709708,0.000000,0.704496
0.642492,0.000000,0.766292
0.580272,0.000000,0.814423
0.514160,0.000000,0.857695
0.444534,0.000000,0.895762
0.371806,0.000000,0.928311
0.296415,0.000000,0.955059
0.218829,0.000000,0.975763
0.139541,0.000000,0.990216
0.061117,0.000000,0.998131
-0.021281,0.000000,0.999774
-0.101441,0.000000,0.994842
-0.180137,0.000000,0.983641
-0.270252,0.000000,0.962790
-0.353867,0.000000,0.935296
-0.432765,0.000000,0.901507
-0.505170,0.000000,0.863020
-0.426311,0.000000,0.904577
-0.344781,0.000000,0.938683
-0.259354,0.000000,0.965782
-0.176290,0.000000,0.984338
-0.091346,0.000000,0.995819
-0.170533,0.000000,0.985352
-0.253473,0.000000,0.967343
-0.340093,0.000000,0.940392
-0.423903,0.000000,0.905707
-0.504217,0.000000,0.863577
-0.580373,0.000000,0.814351
-0.651755,0.000000,0.758430
-0.714082,0.000000,0.700062
-0.768844,0.000000,0.639437
-0.710828,0.000000,0.703366
-0.646246,0.000000,0.763129
-0.581574,0.000000,0.813494
-0.515594,0.000000,0.856833
-0.589145,0.000000,0.808028
-0.655264,0.000000,0.755400
-0.721343,0.000000,0.692578
-0.781436,0.000000,0.623985
-0.835039,0.000000,0.550191
-0.881701,0.000000,0.471808
-0.921031,0.000000,0.389490
-0.952698,0.000000,0.303920
-0.976435,0.000000,0.215813
-0.992043,0.000000,0.125903
-0.999389,0.000000,0.034939
-0.998413,0.000000,-0.056319
-0.989120,0.000000,-0.147110
-0.971588,0.000000,-0.236678
-0.945963,0.000000,-0.324274
-0.912459,0.000000,-0.409168
-0.871355,0.000000,-0.490652
-0.822996,0.000000,-0.568048
-0.769276,0.000000,-0.638917
-0.712189,0.000000,-0.701987
-0.773202,0.000000,-0.634160
-0.827107,0.000000,-0.562044
-0.874905,0.000000,-0.484294
-0.915416,0.000000,-0.402510
-0.946614,0.000000,-0.322368
-0.969113,0.000000,-0.246618
-0.945129,0.000000,-0.326697
-0.912632,0.000000,-0.408782
-0.871374,0.000000,-0.490620
-0.823015,0.000000,-0.568020
-0.767801,0.000000,-0.640688
-0.706194,0.000000,-0.708018
-0.638709,0.000000,-0.769448
-0.565908,0.000000,-0.824468
-0.488400,0.000000,-0.872620
-0.406830,0.000000,-0.913504
-0.321879,0.000000,-0.946781
-0.234257,0.000000,-0.972175
-0.146996,0.000000,-0.989137
-0.062443,0.000000,-0.998049
0.000000,0.000000,-1.000000
0.081799,0.000000,-0.996649
0.164234,0.000000,-0.986421
0.244415,0.000000,-0.969671
0.324104,0.000000,-0.946021
0.400589,0.000000,-0.916258
0.471808,0.000000,-0.881701
0.000000,0.000000,-1.000000
0.080024,0.000000,-0.996793
0.162821,0.000000,-0.986656
0.242524,0.000000,-0.970146
0.319550,0.000000,-0.947569
0.398541,0.000000,-0.917150
0.470860,0.000000,-0.882208
0.542555,0.000000,-0.840020
0.608589,0.000000,-0.793485
0.672624,0.000000,-0.739984
0.730395,0.000000,-0.683025
0.789322,0.000000,-0.613979
0.840946,0.000000,-0.541118
0.881438,0.000000,-0.472300
0.916302,0.000000,-0.400488
0.945988,0.000000,-0.324201
0.968830,0.000000,-0.247728
0.987188,0.000000,-0.159559
0.997540,0.000000,-0.070097
0.999801,0.000000,0.019932
0.993954,0.000000,0.109798
0.980046,0.000000,0.198772
0.958190,0.000000,0.286134
0.928563,0.000000,0.371174
0.891408,0.000000,0.453203
0.847024,0.000000,0.531555
0.795772,0.000000,0.605597
0.738061,0.000000,0.674734
0.678245,0.000000,0.734836
0.616413,0.000000,0.787423
0.548365,0.000000,0.836239
0.470229,0.000000,0.882545
0.389126,0.000000,0.921185
0.309348,0.000000,0.950949
0.230874,0.000000,0.972984
0.144175,0.000000,0.989552
0.059843,0.000000,0.998208
-0.020751,0.000000,0.999785
-0.101567,0.000000,0.994829
-0.181155,0.000000,0.983455
-0.261927,0.000000,0.965088
-0.344362,0.000000,0.938837
-0.424329,0.000000,0.905508
-0.501350,0.000000,0.865244
-0.574520,0.000000,0.818490
-0.639581,0.000000,0.768724
-0.703514,0.000000,0.710682
-0.762024,0.000000,0.647549
-0.814151,0.000000,0.580653
-0.860785,0.000000,0.508968
-0.901268,0.000000,0.433262
-0.935219,0.000000,0.354069
-0.962309,0.000000,0.271960
-0.982258,0.000000,0.187537
-0.994842,0.000000,0.101433
-0.999898,0.000000,0.014304
-0.997319,0.000000,-0.073178
-0.987064,0.000000,-0.160329
-0.969153,0.000000,-0.246460
-0.943672,0.000000,-0.330881
-0.910907,0.000000,-0.412612
-0.875507,0.000000,-0.483205
-0.831450,0.000000,-0.555600
-0.777755,0.000000,-0.628568
-0.718459,0.000000,-0.695569
-0.657182,0.000000,-0.753732
-0.589209,0.000000,-0.807981
-0.520536,0.000000,-0.853840
-0.450692,0.000000,-0.892679
-0.376363,0.000000,-0.926472
-0.297507,0.000000,-0.954719
-0.211384,0.000000,-0.977403
-0.129616,0.000000,-0.991564
-0.047043,0.000000,-0.998893
0.042201,0.000000,-0.999109
0.121184,0.000000,-0.992630
0.203274,0.000000,-0.979122
0.281788,0.000000,-0.959477
0.197956,0.000000,-0.980211
0.117208,0.000000,-0.993107
0.032830,0.000000,-0.999461
0.115930,0.000000,-0.993257
0.198172,0.000000,-0.980167
0.281445,0.000000,-0.959577
0.363742,0.000000,-0.931500
0.444289,0.000000,-0.895883
0.522295,0.000000,-0.852765
0.596960,0.000000,-0.802271
0.667487,0.000000,-0.744622
0.724051,0.000000,-0.689746
0.776520,0.000000,-0.630093
0.824433,0.000000,-0.565960
0.867352,0.000000,-0.497695
0.904868,0.000000,-0.425692
0.936606,0.000000,-0.350385
0.962226,0.000000,-0.272250
0.981434,0.000000,-0.191800
0.993978,0.000000,-0.109578
0.999658,0.000000,-0.026158
0.998566,0.000000,0.053541
0.990991,0.000000,0.133925
0.977425,0.000000,0.211283
0.957577,0.000000,0.288177
0.928768,0.000000,0.370662
0.896080,0.000000,0.443892
0.857334,0.000000,0.514761
0.812674,0.000000,0.582719
0.762300,0.000000,0.647224
0.706465,0.000000,0.707747
0.645475,0.000000,0.763781
0.583184,0.000000,0.812340
0.516364,0.000000,0.856369
0.443431,0.000000,0.896309
0.363501,0.000000,0.931594
0.288244,0.000000,0.957557
0.209461,0.000000,0.977817
0.127909,0.000000,0.991786
0.044159,0.000000,0.999025
-0.041163,0.000000,0.999152
-0.127373,0.000000,0.991855
-0.213741,0.000000,0.976890
-0.299499,0.000000,0.954097
-0.383847,0.000000,0.923397
-0.465966,0.000000,0.884803
-0.536690,0.000000,0.843779
-0.602056,0.000000,0.798454
-0.665380,0.000000,0.746505
-0.722459,0.000000,0.691414
-0.775933,0.000000,0.630816
-0.825141,0.000000,0.564927
-0.869437,0.000000,0.494045
-0.908196,0.000000,0.418546
-0.940828,0.000000,0.338884
-0.966785,0.000000,0.255590
-0.985571,0.000000,0.169265
-0.996749,0.000000,0.080576
-0.999952,0.000000,-0.009751
-0.994893,0.000000,-0.100938
-0.983820,0.000000,-0.179159
-0.966446,0.000000,-0.256869
-0.942744,0.000000,-0.333518
-0.912739,0.000000,-0.408544
-0.876510,0.000000,-0.481383
-0.834193,0.000000,-0.551473
-0.785974,0.000000,-0.618260
-0.732097,0.000000,-0.681201
-0.672857,0.000000,-0.739772
-0.608604,0.000000,-0.793474
-0.539734,0.000000,-0.841836
-0.466692,0.000000,-0.884420
-0.389968,0.000000,-0.920829
-0.314248,0.000000,-0.949341
-0.235483,0.000000,-0.971878
-0.154185,0.000000,-0.988042
-0.074279,0.000000,-0.997237
0.010953,0.000000,-0.999940
0.096043,0.000000,-0.995377
0.174593,0.000000,-0.984641
0.255901,0.000000,-0.966703
0.340425,0.000000,-0.940272
0.420057,0.000000,-0.907498
0.497828,0.000000,-0.867276
0.572673,0.000000,-0.819784
0.643809,0.000000,-0.765186
0.710457,0.000000,-0.703740
0.771859,0.000000,-0.635794
0.819758,0.000000,-0.572710
0.862828,0.000000,-0.505498
0.900656,0.000000,-0.434532
0.932864,0.000000,-0.360229
0.958487,0.000000,-0.285137
0.978917,0.000000,-0.204258
0.992390,0.000000,-0.123133
0.999310,0.000000,-0.037138
0.998819,0.000000,0.048582
0.990447,0.000000,0.137894
0.973883,0.000000,0.227049
0.949019,0.000000,0.315218
0.921085,0.000000,0.389361
0.887084,0.000000,0.461609
0.847112,0.000000,0.531414
0.801322,0.000000,0.598234
0.749916,0.000000,0.661533
0.693154,0.000000,0.720790
0.631342,0.000000,0.775504
0.564842,0.000000,0.825199
0.494059,0.000000,0.869428
0.419447,0.000000,0.907780
0.341500,0.000000,0.939882
0.260752,0.000000,0.965406
0.177769,0.000000,0.984072
0.093149,0.000000,0.995652
0.007514,0.000000,0.999972
-0.078495,0.000000,0.996915
-0.164223,0.000000,0.986423
-0.241829,0.000000,0.970319
-0.160450,0.000000,0.987044
-0.079542,0.000000,0.996831
0.000000,0.000000,-1.000000
0.078631,0.000000,-0.996904
0.157688,0.000000,-0.987489
